ID;CODIGO DE LA ENTIDAD;CODIGO UBIGEO INEI;CODIGO PAIS ;NOMBRE DE LA UO;Fecha;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);PM10 (ug/m3);PM2.5 (ug/m3);SO2 (ug/m3);Ruido (dB);UV;Humedad (%);Latitud;Longitud;Presion (hPa);Temperatura (C)
275;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 16:00;1083.78;18.22;27.08;17.87;2.90;1.93;22.49;115.50;0.90;89.33;-12.07;-77.08;100164.25;17.64
276;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 17:00;1451.24;27.72;25.75;9.60;2.99;2.05;28.40;113.10;1.19;87.34;-12.07;-77.08;100107.72;17.90
277;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 18:00;1595.74;26.37;30.09;27.78;3.25;2.21;22.66;110.12;0.31;90.26;-12.07;-77.08;100106.91;17.28
278;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 19:00;1377.54;18.14;32.04;20.74;3.36;2.30;21.53;110.65;0.00;92.45;-12.07;-77.08;100135.58;16.89
279;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 20:00;1582.06;26.16;33.14;14.62;3.78;2.59;24.68;104.80;0.00;94.05;-12.07;-77.08;100134.59;16.68
280;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 21:00;1245.96;19.93;31.59;14.57;4.63;3.45;23.05;110.95;0.00;95.13;-12.07;-77.08;100178.76;16.55
281;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 22:00;850.30;11.01;28.67;9.29;2.86;2.08;20.72;115.53;0.00;94.67;-12.07;-77.08;100244.92;16.57
282;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 23:00;717.85;7.58;27.22;7.29;2.30;1.43;19.10;111.64;0.00;93.65;-12.07;-77.08;100258.38;16.67
283;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 00:00;388.69;0.48;26.19;12.25;2.77;1.65;16.44;114.54;0.00;95.04;-12.07;-77.08;100232.85;16.36
284;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 01:00;401.11;0.71;25.83;3.28;3.16;1.96;17.29;98.58;0.00;94.95;-12.07;-77.08;100151.12;16.31
285;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 02:00;394.41;0.46;25.73;6.09;3.44;2.03;16.89;86.97;0.00;95.82;-12.07;-77.08;100115.28;16.08
286;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 03:00;319.83;1.57;25.99;6.51;3.40;2.19;17.19;90.36;0.00;96.87;-12.07;-77.08;100106.26;15.80
287;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 04:00;238.11;0.64;25.84;3.13;4.16;3.15;17.02;86.52;0.00;97.85;-12.07;-77.08;100110.36;15.65
288;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 05:00;188.35;0.07;25.63;8.55;3.61;2.54;16.05;100.05;0.00;98.29;-12.07;-77.08;100155.19;15.59
289;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 06:00;257.61;1.50;27.16;13.22;3.70;2.87;16.53;98.81;0.00;98.63;-12.07;-77.08;100220.03;15.64
290;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 07:00;546.09;10.27;29.64;17.34;3.21;2.41;19.69;105.69;0.06;97.37;-12.07;-77.08;100282.50;15.97
291;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 08:00;984.53;19.90;30.53;16.65;2.37;1.64;23.57;105.70;0.20;95.98;-12.07;-77.08;100369.51;16.29
292;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 09:00;959.67;18.09;28.17;16.98;2.09;1.18;22.32;109.59;0.42;94.32;-12.07;-77.08;100416.20;16.52
293;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 10:00;818.77;14.64;25.06;13.98;1.77;1.07;23.33;112.19;0.90;91.29;-12.07;-77.08;100419.03;16.92
294;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 11:00;788.82;12.85;21.82;10.70;1.50;1.01;23.51;120.61;1.45;88.64;-12.07;-77.08;100394.43;17.43
295;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 12:00;834.82;10.31;22.11;9.42;1.91;1.19;23.23;121.47;1.50;89.03;-12.07;-77.08;100360.29;17.39
296;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 13:00;955.14;14.67;22.17;1.73;1.66;1.09;25.62;120.40;1.84;86.80;-12.07;-77.08;100299.46;17.86
297;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 14:00;1034.04;17.42;21.80;3.36;1.59;1.05;25.52;119.81;1.71;86.23;-12.07;-77.08;100214.13;18.04
298;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 15:00;989.30;13.41;24.34;12.37;2.15;1.24;21.68;119.30;1.01;87.60;-12.07;-77.08;100154.33;17.66
299;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 16:00;1070.38;11.97;27.43;17.44;1.78;1.25;21.33;120.04;0.72;87.03;-12.07;-77.08;100136.56;17.64
300;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 17:00;1444.12;25.53;29.09;21.16;2.09;1.38;25.04;116.89;0.48;86.89;-12.07;-77.08;100143.90;17.67
301;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 18:00;1317.74;17.74;29.65;21.46;2.50;1.87;22.69;117.97;0.11;88.78;-12.07;-77.08;100190.59;17.23
302;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 19:00;1243.73;17.02;30.54;19.48;2.18;1.37;22.20;117.00;0.00;90.05;-12.07;-77.08;100223.48;16.97
303;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 20:00;938.24;11.85;29.53;15.47;2.02;1.33;20.16;115.64;0.00;90.75;-12.07;-77.08;100293.51;16.84
304;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 21:00;933.13;12.66;28.55;9.89;1.68;1.10;21.30;114.51;0.00;91.15;-12.07;-77.08;100339.42;16.78
305;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 22:00;741.15;9.71;27.39;9.53;1.27;0.81;20.76;111.64;0.00;91.40;-12.07;-77.08;100370.08;16.65
306;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/10/2020 23:00;572.66;5.80;27.09;7.79;1.73;1.25;18.73;111.18;0.00;91.40;-12.07;-77.08;100381.46;16.57
307;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 00:00;284.53;0.27;25.26;15.57;1.33;0.86;15.90;110.55;0.00;91.79;-12.07;-77.08;100337.72;16.39
308;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 01:00;245.79;0.10;25.19;14.99;1.43;0.90;15.70;104.18;0.00;92.08;-12.07;-77.08;100258.49;16.30
309;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 02:00;238.81;0.05;24.77;12.82;1.43;0.84;16.12;99.09;0.00;92.09;-12.07;-77.08;100215.92;16.28
310;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 04:00;147.09;0.01;25.06;19.30;2.80;1.13;14.39;82.93;0.00;94.77;-12.07;-77.08;100145.81;15.91
311;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 05:00;141.23;0.02;25.27;18.82;2.84;1.26;14.48;88.42;0.00;95.94;-12.07;-77.08;100172.61;15.77
312;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 06:00;218.88;2.03;26.51;16.29;2.81;1.54;16.15;100.89;0.00;94.78;-12.07;-77.08;100210.11;15.82
313;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 07:00;653.78;15.80;29.44;17.52;2.17;1.15;22.82;107.16;0.12;93.22;-12.07;-77.08;100272.59;16.02
314;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 08:00;952.16;23.27;28.48;9.26;1.97;1.28;28.07;107.16;0.37;90.94;-12.07;-77.08;100332.56;16.41
315;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 09:00;947.25;19.94;25.14;4.28;2.65;2.21;25.70;109.81;0.65;89.30;-12.07;-77.08;100391.00;16.71
316;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 10:00;1117.38;25.10;24.38;4.26;2.36;1.58;29.48;110.29;1.05;86.04;-12.07;-77.08;100416.31;17.57
317;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 11:00;1239.09;25.61;21.39;1.69;2.16;1.13;31.19;110.06;1.44;83.05;-12.07;-77.08;100420.77;18.32
318;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 12:00;1282.64;25.62;19.69;7.84;1.92;1.10;29.75;113.58;1.53;83.42;-12.07;-77.08;100427.93;18.34
319;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 13:00;1426.70;27.50;22.32;4.92;1.62;1.00;29.64;112.15;1.47;83.65;-12.07;-77.08;100387.98;18.43
320;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 14:00;1032.05;15.37;21.86;11.12;1.35;0.89;24.15;115.59;1.50;85.86;-12.07;-77.08;100328.50;17.91
321;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 15:00;675.32;2.94;25.40;42.97;1.28;0.86;16.20;119.74;0.99;87.93;-12.07;-77.08;100292.19;17.09
322;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 16:00;973.68;11.68;28.37;34.91;1.76;0.93;18.89;114.35;0.48;86.69;-12.07;-77.08;100265.45;17.07
323;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 17:00;1211.91;18.27;30.22;27.38;2.34;1.13;20.80;113.81;0.23;85.57;-12.07;-77.08;100241.23;17.28
324;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 18:00;1140.34;15.59;29.67;28.38;1.68;1.05;19.61;115.57;0.08;85.97;-12.07;-77.08;100239.73;17.09
325;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 19:00;1308.14;18.18;31.16;23.07;1.93;1.19;22.16;114.73;0.00;86.91;-12.07;-77.08;100291.59;16.93
326;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 20:00;1791.12;30.21;33.69;14.77;3.88;2.46;25.98;106.96;0.00;86.97;-12.07;-77.08;100333.83;17.00
327;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 21:00;1484.97;22.61;31.78;12.96;3.61;2.38;24.29;109.78;0.00;88.37;-12.07;-77.08;100382.48;16.78
328;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 22:00;956.96;10.04;30.19;25.90;2.26;1.37;18.33;114.83;0.00;90.41;-12.07;-77.08;100390.77;16.48
329;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/10/2020 23:00;706.32;4.60;28.56;29.08;2.19;1.31;16.10;112.65;0.00;91.85;-12.07;-77.08;100374.94;16.28
330;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 00:00;407.37;1.44;28.01;17.35;2.62;1.65;16.12;102.12;0.00;92.98;-12.07;-77.08;100270.09;16.12
331;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 01:00;478.28;1.28;27.51;10.46;4.17;2.21;16.71;90.69;0.00;94.40;-12.07;-77.08;100197.96;16.04
332;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 02:00;497.72;1.34;26.66;8.99;3.87;2.01;16.56;102.43;0.00;95.63;-12.07;-77.08;100157.98;15.92
333;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 03:00;573.41;2.73;26.73;1.48;4.30;2.31;17.63;78.96;0.00;95.53;-12.07;-77.08;100089.07;15.94
334;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 04:00;517.08;6.94;27.46;4.80;4.02;2.54;20.28;91.16;0.00;95.15;-12.07;-77.08;100060.02;15.98
335;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 05:00;335.37;3.06;26.99;0.00;3.01;2.05;18.93;77.93;0.00;93.52;-12.07;-77.08;100065.52;16.10
336;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 06:00;461.52;5.99;28.30;0.10;4.34;2.48;20.23;97.33;0.00;92.64;-12.07;-77.08;100112.04;16.26
337;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 07:00;1226.27;25.97;30.19;0.84;4.86;2.73;30.54;104.78;0.25;90.59;-12.07;-77.08;100173.01;17.03
338;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 08:00;1237.67;26.89;26.31;3.06;4.06;2.37;27.36;110.70;0.44;85.38;-12.07;-77.08;100240.53;18.37
339;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 09:00;1076.54;17.47;25.78;7.05;3.62;1.97;24.67;112.51;0.49;85.75;-12.07;-77.08;100266.61;18.47
340;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 10:00;998.13;17.30;21.82;8.68;3.05;1.75;23.11;116.04;0.57;81.81;-12.07;-77.08;100252.89;19.32
341;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 11:00;860.64;9.91;23.81;28.94;2.43;1.54;20.01;122.06;0.71;87.16;-12.07;-77.08;100222.77;18.18
342;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 12:00;967.49;11.77;24.88;23.03;1.96;1.27;22.22;122.58;1.06;86.15;-12.07;-77.08;100211.81;18.33
343;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 13:00;845.00;11.00;20.96;16.13;1.18;0.89;26.95;122.44;4.15;84.94;-12.07;-77.08;100168.77;18.61
344;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 14:00;1072.51;21.00;18.15;2.22;1.11;0.76;29.93;118.92;4.81;83.39;-12.07;-77.08;100108.73;19.11
345;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 15:00;1025.74;13.81;18.62;13.15;1.24;0.83;24.16;116.24;2.21;87.25;-12.07;-77.08;100093.12;18.19
346;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 16:00;935.28;5.49;26.34;33.95;1.59;1.02;20.35;118.26;1.48;89.37;-12.07;-77.08;100081.73;17.76
347;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 17:00;1105.98;15.76;27.99;39.28;1.93;1.18;19.47;117.79;0.60;90.07;-12.07;-77.08;100077.91;17.63
348;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 18:00;1463.92;21.96;32.54;34.74;2.91;1.65;21.71;111.28;0.09;89.96;-12.07;-77.08;100129.57;17.65
349;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 19:00;1422.66;22.18;31.65;22.69;3.42;2.04;22.79;112.17;0.00;90.31;-12.07;-77.08;100168.44;17.57
350;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 20:00;1332.10;21.05;30.69;20.75;3.89;2.25;23.00;109.09;0.00;91.79;-12.07;-77.08;100243.72;17.33
351;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 21:00;1183.30;18.43;30.76;16.77;4.16;3.00;22.62;111.69;0.00;91.34;-12.07;-77.08;100303.61;17.37
352;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 22:00;1085.97;15.70;29.67;11.93;3.90;2.94;22.19;106.65;0.00;91.16;-12.07;-77.08;100342.15;17.44
353;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/10/2020 23:00;1031.16;15.52;29.25;0.71;5.63;4.14;22.58;101.11;0.00;91.16;-12.07;-77.08;100327.12;17.54
354;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 00:00;510.26;3.14;27.59;3.80;4.85;3.44;17.92;98.63;0.00;92.58;-12.07;-77.08;100273.11;17.21
355;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 01:00;375.51;1.87;25.58;0.69;5.29;4.06;18.52;97.10;0.00;93.24;-12.07;-77.08;100232.83;17.03
356;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 02:00;343.50;1.91;25.97;1.19;6.86;4.70;18.71;85.40;0.00;94.07;-12.07;-77.08;100194.94;16.77
357;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 03:00;288.22;0.86;25.58;1.40;5.63;3.84;18.10;84.80;0.00;94.95;-12.07;-77.08;100166.43;16.53
358;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 04:00;249.08;0.45;25.77;1.10;6.32;3.97;17.25;82.50;0.00;96.35;-12.07;-77.08;100162.75;16.25
359;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 05:00;229.28;0.45;25.72;1.16;6.77;4.07;17.63;84.30;0.00;97.61;-12.07;-77.08;100197.37;16.04
360;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 06:00;286.21;3.14;26.90;4.39;4.57;2.89;18.49;96.18;0.00;98.86;-12.07;-77.08;100233.88;15.89
361;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 07:00;562.55;13.60;29.28;7.35;4.34;2.49;23.42;105.75;0.11;98.59;-12.07;-77.08;100289.93;16.12
362;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 08:00;1132.42;29.44;28.72;3.54;7.45;6.52;31.05;107.00;0.31;96.42;-12.07;-77.08;100345.23;16.58
363;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 09:00;1096.80;26.18;26.25;1.25;7.38;6.28;29.61;109.02;0.58;92.37;-12.07;-77.08;100352.71;17.26
364;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 10:00;1409.54;28.40;24.53;4.63;6.84;5.80;30.47;110.16;0.93;88.96;-12.07;-77.08;100329.15;17.91
365;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 11:00;1390.17;24.55;23.45;6.62;3.52;2.42;30.74;116.44;1.15;89.82;-12.07;-77.08;100311.96;17.92
366;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 12:00;1225.37;19.46;24.59;8.12;3.18;1.76;27.39;115.39;1.13;90.89;-12.07;-77.08;100273.85;17.90
367;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 13:00;1141.61;15.19;24.72;4.86;2.45;1.44;26.77;116.07;1.27;91.86;-12.07;-77.08;100189.33;17.86
368;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 14:00;1155.36;18.37;22.50;0.71;2.29;1.46;27.43;119.17;1.76;86.99;-12.07;-77.08;100106.18;18.53
369;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 15:00;1212.84;16.84;21.65;4.00;2.55;1.52;29.26;119.03;2.97;84.56;-12.07;-77.08;100024.42;18.98
370;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 16:00;1355.37;28.34;18.70;5.05;2.42;1.56;31.67;117.90;3.03;82.90;-12.07;-77.08;99966.96;19.38
371;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 17:00;1430.36;18.85;24.21;18.14;2.96;1.70;24.32;117.42;1.45;86.55;-12.07;-77.08;99987.44;18.57
372;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 18:00;1370.03;13.15;30.73;34.25;2.34;1.59;20.68;119.14;0.12;89.64;-12.07;-77.08;100054.11;17.88
373;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 19:00;1265.87;14.81;31.14;14.70;1.92;1.32;22.99;118.61;0.00;90.63;-12.07;-77.08;100095.93;17.64
374;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 20:00;1294.84;17.56;30.70;7.49;1.89;1.26;23.40;118.57;0.00;90.89;-12.07;-77.08;100142.33;17.52
375;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 21:00;1210.02;17.89;29.36;6.63;1.72;1.18;24.95;115.34;0.00;92.06;-12.07;-77.08;100224.02;17.32
376;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 22:00;1239.54;18.55;29.00;2.80;2.01;1.43;24.55;111.18;0.00;91.68;-12.07;-77.08;100272.45;17.38
377;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/10/2020 23:00;972.85;13.72;29.63;0.99;3.02;2.35;22.48;106.46;0.00;92.16;-12.07;-77.08;100287.00;17.26
378;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 00:00;479.63;2.20;26.19;2.70;2.32;1.48;19.02;98.46;0.00;93.23;-12.07;-77.08;100283.95;17.08
379;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 01:00;331.49;0.37;25.02;2.03;2.29;1.61;18.08;100.47;0.00;93.34;-12.07;-77.08;100225.23;17.04
380;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 02:00;350.06;1.03;26.27;0.93;4.14;2.79;18.26;83.36;0.00;93.83;-12.07;-77.08;100172.69;16.91
381;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 03:00;262.80;0.34;24.63;1.82;3.58;1.73;17.78;87.37;0.00;94.08;-12.07;-77.08;100148.27;16.78
382;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 04:00;450.10;3.60;25.68;2.54;2.92;1.90;18.80;92.48;0.00;94.11;-12.07;-77.08;100132.24;16.73
383;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 05:00;357.45;1.70;26.24;2.09;3.97;2.17;18.34;90.29;0.00;94.67;-12.07;-77.08;100151.59;16.64
384;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 06:00;338.88;2.20;26.42;0.73;2.30;1.52;18.77;94.22;0.00;93.83;-12.07;-77.08;100192.97;16.70
385;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 07:00;584.23;11.75;28.30;5.40;2.11;1.32;22.77;103.54;0.05;92.38;-12.07;-77.08;100254.10;16.93
386;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 08:00;802.29;17.58;27.78;5.03;2.37;1.28;25.97;106.77;0.28;91.36;-12.07;-77.08;100318.64;17.19
387;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 09:00;984.58;17.69;25.43;2.08;2.05;1.07;26.06;109.22;0.56;88.98;-12.07;-77.08;100336.48;17.55
388;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 10:00;945.90;16.54;22.93;0.95;2.08;1.13;26.51;109.47;1.06;87.35;-12.07;-77.08;100304.93;18.02
389;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 11:00;990.03;18.03;21.47;1.14;1.89;1.12;27.83;110.83;1.44;88.30;-12.07;-77.08;100267.39;18.16
390;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 12:00;991.57;15.09;19.85;1.38;1.66;1.02;28.20;114.95;1.94;84.84;-12.07;-77.08;100207.76;18.70
391;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 13:00;1124.81;19.93;18.22;7.56;1.38;0.96;28.67;118.96;3.71;84.51;-12.07;-77.08;100139.30;19.10
392;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 14:00;1058.14;17.39;18.31;3.80;1.16;0.88;28.58;118.81;4.60;84.73;-12.07;-77.08;100079.22;19.05
393;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 15:00;1215.90;21.66;19.55;6.71;1.31;0.99;29.39;118.85;3.78;84.73;-12.07;-77.08;100050.48;19.18
394;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 16:00;1049.76;18.49;20.20;14.76;1.36;1.03;25.72;115.45;2.43;85.93;-12.07;-77.08;100045.06;18.82
395;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 17:00;1293.86;12.87;28.24;37.59;2.08;1.34;20.49;114.83;0.38;90.57;-12.07;-77.08;100105.45;17.65
396;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 18:00;1397.29;18.43;31.16;36.70;2.20;1.31;20.47;112.25;0.09;89.45;-12.07;-77.08;100133.00;17.40
397;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 19:00;1484.51;23.91;30.70;29.50;2.59;1.51;23.22;113.84;0.00;90.34;-12.07;-77.08;100200.42;17.18
398;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 20:00;1512.30;24.09;30.60;24.33;3.32;1.86;23.37;111.00;0.00;90.19;-12.07;-77.08;100253.78;17.29
399;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 21:00;1235.93;17.69;30.57;34.09;2.84;1.62;20.48;115.17;0.00;91.44;-12.07;-77.08;100321.59;17.08
400;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 22:00;1128.56;14.04;31.41;34.52;2.76;1.57;19.34;112.91;0.00;94.55;-12.07;-77.08;100368.16;16.69
401;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/10/2020 23:00;874.21;9.39;30.02;31.80;2.57;1.50;17.68;111.95;0.00;95.73;-12.07;-77.08;100373.19;16.50
402;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 00:00;378.82;0.99;28.24;34.94;2.23;1.21;14.60;110.19;0.00;97.44;-12.07;-77.08;100327.33;16.29
403;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 01:00;228.29;0.09;27.15;29.59;1.83;0.99;14.35;107.31;0.00;98.60;-12.07;-77.08;100282.26;16.09
404;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 02:00;196.89;0.01;26.39;27.44;1.77;0.87;14.20;101.37;0.00;99.08;-12.07;-77.08;100226.18;16.01
405;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 03:00;189.57;0.04;25.95;20.61;2.18;1.00;14.54;98.18;0.00;99.16;-12.07;-77.08;100166.89;15.99
406;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 04:00;200.33;0.25;25.79;15.88;4.02;1.49;15.01;83.98;0.00;99.27;-12.07;-77.08;100153.59;16.00
407;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 05:00;184.58;0.07;25.29;14.91;5.51;1.62;14.80;79.83;0.00;99.43;-12.07;-77.08;100208.15;15.99
408;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 06:00;258.81;0.89;25.19;14.27;3.84;1.31;15.38;86.22;0.00;98.75;-12.07;-77.08;100274.22;15.99
409;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 07:00;407.72;4.51;26.31;12.37;2.35;1.17;17.37;89.86;0.10;96.60;-12.07;-77.08;100352.98;16.27
410;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 08:00;474.25;6.85;25.76;8.66;3.38;1.53;19.18;95.36;0.31;93.13;-12.07;-77.08;100445.32;16.75
411;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/10/2020 09:00;634.15;10.36;22.70;2.10;2.12;1.10;21.60;102.10;0.59;87.73;-12.07;-77.08;100519.66;17.45
