Fecha;Hora;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);PM10 (ug/m3);PM2.5 (ug/m3);SO2 (ug/m3);Ruido (dB);UV;Humedad (%);Latitud;Longitud;Presion (Pa);Temperatura (C)
9/07/2020;14:00:00;0;0;74.99;0;17.83;7.68;7.56;96.08;0.86;90.08;-12.10972;-77.05194;100801.63;16.57
9/07/2020;15:00:00;0;0;73.06;0;15.99;6.74;7.51;100.3;0.74;90.28;-12.10972;-77.05194;100720.27;16.34
9/07/2020;16:00:00;0;0;78.58;0;29.92;8.47;7.58;96.5;0.38;83.92;-12.10972;-77.05194;100671.46;17.28
9/07/2020;17:00:00;0;0;92.95;0;17.34;6.32;7.42;100.06;0.2;89.05;-12.10972;-77.05194;100662.65;16.57
9/07/2020;18:00:00;3.53;0;106.68;0;26.08;8.8;7.24;100.75;0.03;93.39;-12.10972;-77.05194;100681.17;15.97
9/07/2020;19:00:00;0.94;0;107.34;0;69.36;17.03;7.21;99.8;0;95.71;-12.10972;-77.05194;100711.43;15.66
9/07/2020;20:00:00;0;0;112.15;0;84.72;19.93;7.23;94.76;0;96.41;-12.10972;-77.05194;100750.34;15.47
9/07/2020;21:00:00;0.31;0;111.23;0;78.78;21.6;7.29;99.11;0;95.36;-12.10972;-77.05194;100811.07;15.64
9/07/2020;22:00:00;0;0;96.58;0;90.63;24.43;7.22;95.02;0;94.3;-12.10972;-77.05194;100843.06;15.69
9/07/2020;23:00:00;0;0;88.48;0;69.83;17.18;7.22;90.51;0;95.14;-12.10972;-77.05194;100840.63;15.7
10/07/2020;00:00:00;0;0;80.03;0;83.51;16.61;7.22;82.98;0;95.7;-12.10972;-77.05194;100828.96;15.61
10/07/2020;01:00:00;0;0;76.77;0;85.52;16.85;7.21;89.28;0;94.08;-12.10972;-77.05194;100814.82;15.68
10/07/2020;02:00:00;0;0;76.41;0;66.22;14.92;7.19;75;0;94.55;-12.10972;-77.05194;100755.01;15.67
10/07/2020;03:00:00;0;0;75.96;0;109;21.42;7.17;86.27;0;95.9;-12.10972;-77.05194;100697.46;15.39
10/07/2020;04:00:00;0;0;77.98;0;121.75;24.07;7.17;74.34;0;96;-12.10972;-77.05194;100663.06;15.3
10/07/2020;05:00:00;0;0;76.8;0;109.7;23.14;7.18;75.71;0;95.95;-12.10972;-77.05194;100659.87;15.26
10/07/2020;06:00:00;0;0;88.73;0;101.1;22.64;7.19;94.65;0;96.15;-12.10972;-77.05194;100661.74;15.26
10/07/2020;07:00:00;18.45;0;106.61;0;99.63;22.64;7.21;95.39;0;96.67;-12.10972;-77.05194;100709.2;15.3
10/07/2020;08:00:00;0;0;109.79;0;114.91;25;7.27;93.5;0.06;95.97;-12.10972;-77.05194;100779.42;15.57
10/07/2020;09:00:00;11.37;0;95.22;0;69.78;17.48;7.29;96.19;0.21;93.83;-12.10972;-77.05194;100839.85;16.02
10/07/2020;10:00:00;16.61;0;89.72;0;47.8;14.28;7.33;97.23;0.26;93.96;-12.10972;-77.05194;100889.35;16.21
10/07/2020;11:00:00;3.53;0;85.63;0;36.39;12.22;7.42;95.81;0.5;93.32;-12.10972;-77.05194;100904.46;16.46
10/07/2020;12:00:00;28.59;0;73.57;0;29.17;10.15;7.67;102.17;0.79;90.69;-12.10972;-77.05194;100869.47;16.94
10/07/2020;13:00:00;0;0;65.73;0;25.21;9.01;7.71;100.43;0.83;88.78;-12.10972;-77.05194;100831.68;16.97
10/07/2020;14:00:00;0;0;68.29;0;43.11;13.3;7.58;101.75;0.7;90.16;-12.10972;-77.05194;100799.26;16.66
10/07/2020;15:00:00;0;0;79.74;0;57.39;15.41;7.37;103.16;0.47;90.94;-12.10972;-77.05194;100749.3;16.33
10/07/2020;16:00:00;0;0;84.62;0;57.98;14.9;7.27;101.31;0.27;89.63;-12.10972;-77.05194;100733.31;16.1
10/07/2020;17:00:00;0;0;91.77;0;66.88;16.07;7.23;98.51;0.12;89.91;-12.10972;-77.05194;100742.26;15.92
10/07/2020;18:00:00;0;0;92.96;0;71.99;17.05;7.21;101.49;0;90.25;-12.10972;-77.05194;100778.88;15.57
10/07/2020;19:00:00;0;0;99.38;0;44.62;13.71;7.23;93.27;0;91.29;-12.10972;-77.05194;100822.32;15.44
10/07/2020;20:00:00;0;0;97.82;0;56.15;15.49;7.23;99.46;0;91.94;-12.10972;-77.05194;100857.58;15.44
10/07/2020;21:00:00;0;0;94.24;0;84.01;20.1;7.23;92.21;0;92.06;-12.10972;-77.05194;100886.78;15.47
10/07/2020;22:00:00;0;0;93.85;0;90.76;21.64;7.23;98.42;0;92.14;-12.10972;-77.05194;100902.5;15.48
10/07/2020;23:00:00;0;0;88.83;0;42.41;15.27;7.23;77.98;0;92.31;-12.10972;-77.05194;100924.56;15.46
11/07/2020;00:00:00;0;0;88.87;0;36.55;16.31;7.25;73.92;0;92.4;-12.10972;-77.05194;100924.48;15.42
11/07/2020;01:00:00;0;0;90.2;0;38.08;17.25;7.26;72.65;0;91.71;-12.10972;-77.05194;100920.07;15.45
11/07/2020;02:00:00;0;0;84.03;0;40.15;17.6;7.23;74.89;0;92.12;-12.10972;-77.05194;100885.48;15.27
11/07/2020;03:00:00;0;0;82.55;0;45.21;17.19;7.21;70.31;0;92.6;-12.10972;-77.05194;100878.41;15.1
11/07/2020;04:00:00;0;0;87.64;0;48.07;19.4;7.19;71.33;0;93.56;-12.10972;-77.05194;100883.53;14.93
11/07/2020;05:00:00;0;0;87.75;0;43.93;17.69;7.2;74.9;0;94.56;-12.10972;-77.05194;100875.67;14.79
11/07/2020;06:00:00;0;0;94.73;0;37.81;16.44;7.23;89.48;0;94.77;-12.10972;-77.05194;100863.51;14.68
11/07/2020;07:00:00;0;0;124.85;0;24.71;14.02;7.33;91.92;0;95.09;-12.10972;-77.05194;100872.44;14.73
11/07/2020;08:00:00;13.23;0;129.58;0;24.56;11.92;7.42;93.4;0.03;94.74;-12.10972;-77.05194;100907.91;14.87
11/07/2020;09:00:00;242.83;0.29;122.28;0;19.83;8.77;7.55;100.38;0.2;90.21;-12.10972;-77.05194;100961.71;15.55
11/07/2020;10:00:00;157.3;0.002;110.17;0;18.58;8.64;7.52;98.48;0.35;87.14;-12.10972;-77.05194;100987.7;15.98
11/07/2020;11:00:00;69.97;0;102;0;17.25;8.23;7.58;99.5;0.6;83.97;-12.10972;-77.05194;100968.59;16.51
11/07/2020;12:00:00;5.01;0;77.28;0;19.42;7.24;7.84;97.81;1.11;79.01;-12.10972;-77.05194;100925.86;17.84
11/07/2020;13:00:00;0;0;10.96;3.99;15.13;5.14;8.33;101.3;3.71;69.98;-12.10972;-77.05194;100856.43;20.1
11/07/2020;14:00:00;0;0;0.01;11.98;11.87;5.07;8.47;102.34;2.96;63.99;-12.10972;-77.05194;100767.28;21.4
11/07/2020;15:00:00;0;0;27.94;7.29;14.52;5.96;8.12;103.29;1.59;75.7;-12.10972;-77.05194;100727.21;18.42
11/07/2020;16:00:00;0;0;60.66;1.82;18.85;6.43;7.95;94.75;0.76;78.03;-12.10972;-77.05194;100689.39;17.84
11/07/2020;17:00:00;0;0;96.67;0;19.94;6.86;7.69;100.32;0.3;80.75;-12.10972;-77.05194;100676.85;17.23
11/07/2020;18:00:00;0;0;135.84;0;33.04;10.07;7.23;93.17;0.04;88.35;-12.10972;-77.05194;100689.84;15.92
11/07/2020;19:00:00;0.03;0;135.66;0;62.01;18.39;7.17;95.14;0;91.39;-12.10972;-77.05194;100718.57;15.67
11/07/2020;20:00:00;38.93;0;124.88;0;83.66;24.56;7.19;98.78;0;92.14;-12.10972;-77.05194;100724.25;15.46
11/07/2020;21:00:00;0;0;121.67;0;104.72;32.89;7.19;99.87;0;92.2;-12.10972;-77.05194;100746.92;15.26
11/07/2020;22:00:00;0;0;114.35;0;122.05;37.85;7.19;93.03;0;92.55;-12.10972;-77.05194;100784.33;15.1
11/07/2020;23:00:00;0;0;102.11;0;113.73;43.81;7.15;91.02;0;93.45;-12.10972;-77.05194;100797.88;15.06
12/07/2020;00:00:00;1.16;0;88.91;0;92.68;33.7;7.17;89.54;0;93.3;-12.10972;-77.05194;100778.03;15.2
12/07/2020;01:00:00;0;0;85.69;0;109.22;34.7;7.17;82.2;0;93.55;-12.10972;-77.05194;100768.1;15.15
12/07/2020;02:00:00;0;0;83.64;0;89.96;29.65;7.17;95.09;0;93.87;-12.10972;-77.05194;100765.88;15.02
12/07/2020;03:00:00;0;0;80.9;0;59.09;25.69;7.19;82.99;0;94.1;-12.10972;-77.05194;100767.64;15.1
12/07/2020;04:00:00;0;0;81.57;0;57.77;29.25;7.2;89.59;0;93.78;-12.10972;-77.05194;100747.14;15.13
12/07/2020;05:00:00;0;0;83.4;0;75.5;34.21;7.22;67.3;0;93.82;-12.10972;-77.05194;100747.91;15.06
12/07/2020;06:00:00;0;0;83.38;0;58.65;34.85;7.23;76.56;0;94.26;-12.10972;-77.05194;100758.87;14.94
12/07/2020;07:00:00;0;0;98.82;0;72.62;50.72;7.29;82.83;0;94.66;-12.10972;-77.05194;100796.2;14.88
12/07/2020;08:00:00;19.44;0;105.72;0;105.92;79.71;7.4;87.57;0.13;93.1;-12.10972;-77.05194;100856.67;15.25
12/07/2020;09:00:00;0;0;79.37;0;77.17;47.59;7.43;99.5;0.81;90.92;-12.10972;-77.05194;100904.65;16.06
12/07/2020;10:00:00;0;0;52.62;0.17;44.21;26.54;7.68;92.92;2.08;90.41;-12.10972;-77.05194;100937.29;16.3
12/07/2020;11:00:00;0;0;32.84;1.48;29.45;17.91;8;92.31;2.28;87.4;-12.10972;-77.05194;100951.19;17.04
12/07/2020;12:00:00;0;0;38.38;3.66;22.99;14.68;8.04;98.14;1.93;84.14;-12.10972;-77.05194;100936.05;17.49
12/07/2020;13:00:00;0;0;54.97;2.54;24.93;13.5;7.92;95.44;1.88;87.26;-12.10972;-77.05194;100870.79;16.73
12/07/2020;14:00:00;0;0;54.96;2.29;24.69;13.68;7.97;100.28;1.94;84.83;-12.10972;-77.05194;100780.22;17.51
12/07/2020;15:00:00;0;0;70.84;2.72;27.14;15.33;7.8;97.64;1.29;84.39;-12.10972;-77.05194;100725.32;17.31
12/07/2020;16:00:00;0;0;88.97;0.22;27.62;16.28;7.55;94.05;0.84;88.01;-12.10972;-77.05194;100697.19;16.4
12/07/2020;17:00:00;0;0;97.92;0;26.03;15.65;7.3;98.6;0.34;91.89;-12.10972;-77.05194;100705.43;15.51
12/07/2020;18:00:00;0;0;107.7;0;39.7;22.59;7.11;93.28;0.04;94.06;-12.10972;-77.05194;100742.1;15.13
12/07/2020;19:00:00;0;0;113.94;0;42.91;22.34;7.1;99.19;0;95.52;-12.10972;-77.05194;100789.54;14.77
12/07/2020;20:00:00;0;0;101.55;0;35.72;19.37;7.12;101.25;0;97.17;-12.10972;-77.05194;100845.11;14.58
12/07/2020;21:00:00;0;0;96.15;0;35.07;16.38;7.2;95.75;0;97.39;-12.10972;-77.05194;100897.12;14.75
12/07/2020;22:00:00;0;0;93.9;0;34.14;13.29;7.24;83.45;0;96.64;-12.10972;-77.05194;100936.95;14.91
12/07/2020;23:00:00;0;0;83.86;0;31.25;13.58;7.23;86.21;0;96.22;-12.10972;-77.05194;100948.84;15.02
13/07/2020;00:00:00;0;0;80.49;0;43.43;16.26;7.22;75.25;0;96.85;-12.10972;-77.05194;100952.92;15.02
13/07/2020;01:00:00;0;0;79.82;0;45.64;18.1;7.21;66.7;0;97.34;-12.10972;-77.05194;100933.47;14.9
13/07/2020;02:00:00;0;0;80.94;0;51.72;19.71;7.21;71;0;98.83;-12.10972;-77.05194;100882.24;14.58
13/07/2020;03:00:00;0;0;81;0;51.39;20.63;7.2;69.85;0;99.3;-12.10972;-77.05194;100836.17;14.41
13/07/2020;04:00:00;0;0;80.66;0;41.49;22.28;7.22;69.94;0;99.3;-12.10972;-77.05194;100796.95;14.47
13/07/2020;05:00:00;0;0;83.63;0;50.43;28.22;7.22;65.84;0;99.3;-12.10972;-77.05194;100793.23;14.43
13/07/2020;06:00:00;0;0;92.54;0;60.95;32.37;7.25;84.82;0;99.3;-12.10972;-77.05194;100816.91;14.59
13/07/2020;07:00:00;9;0;108.08;0;63.94;36.4;7.31;93.68;0;99.3;-12.10972;-77.05194;100871.27;14.67
13/07/2020;08:00:00;48.63;0.06;116.22;0;69.22;40.83;7.41;103.34;0.03;99.3;-12.10972;-77.05194;100920.5;14.9
13/07/2020;09:00:00;5.08;0;104.57;0;68.31;45.03;7.39;94.91;0.36;98.2;-12.10972;-77.05194;100977.64;15.41
13/07/2020;10:00:00;0;0;93.15;0;63.4;43.26;7.41;99.91;0.59;96.55;-12.10972;-77.05194;100982.9;15.68
13/07/2020;11:00:00;0;0;85.26;0;54.61;36.45;7.48;98.89;0.72;94.85;-12.10972;-77.05194;100994.21;16.28
13/07/2020;12:00:00;0;0;74.04;0;47.4;25.88;7.44;97.72;0.71;94.38;-12.10972;-77.05194;100956.47;16.16
13/07/2020;13:00:00;0;0;79.27;0;40.3;17.92;7.38;96.48;0.72;97.06;-12.10972;-77.05194;100898.71;15.76
13/07/2020;14:00:00;0;0;72.33;0;51.89;18.36;7.39;102.58;0.68;97.32;-12.10972;-77.05194;100824.57;15.52
13/07/2020;15:00:00;0;0;69.92;0;24.48;10.76;7.44;100.29;0.81;96.33;-12.10972;-77.05194;100760.25;15.64
13/07/2020;16:00:00;0;0;71;0;21.66;9.68;7.42;100.3;0.61;95.31;-12.10972;-77.05194;100711.17;15.67
13/07/2020;17:00:00;0;0;83.61;0;32.73;12.59;7.29;99.54;0.22;96.16;-12.10972;-77.05194;100713.59;15.55
13/07/2020;18:00:00;0;0;99.24;0.01;31.15;19.78;7.13;93.68;0.01;95.83;-12.10972;-77.05194;100743.01;15.36
13/07/2020;19:00:00;0;0;108.45;0;42.22;19.26;7.18;102.39;0;96.71;-12.10972;-77.05194;100787.54;15.24
13/07/2020;20:00:00;1.7;0;101.21;0;45.89;21.31;7.2;98.56;0;97.9;-12.10972;-77.05194;100804.23;15.1
13/07/2020;21:00:00;0;0;101.67;0;53.87;27.6;7.19;92.83;0;98.08;-12.10972;-77.05194;100832.54;15.16
13/07/2020;22:00:00;0;0;107.29;0;79.64;46.63;7.2;94.63;0;98.38;-12.10972;-77.05194;100846.75;15.17
13/07/2020;23:00:00;0;0;108.81;0;112.2;63.6;7.2;82.58;0;99.17;-12.10972;-77.05194;100853.29;15.03
14/07/2020;00:00:00;0;0;94.09;0;126.73;78;7.2;76.43;0;99.3;-12.10972;-77.05194;100850.38;14.95
14/07/2020;01:00:00;0;0;85.75;0;130.31;79.19;7.17;74.15;0;99.3;-12.10972;-77.05194;100804.07;14.91
14/07/2020;02:00:00;0;0;87.6;0;135.31;72.02;7.16;72.05;0;99.3;-12.10972;-77.05194;100731.96;14.82
14/07/2020;03:00:00;0;0;86.89;0;104.27;56.28;7.18;71.74;0;99.3;-12.10972;-77.05194;100688.93;14.67
14/07/2020;04:00:00;0;0;89.54;0;113.22;62.29;7.2;72.21;0;99.3;-12.10972;-77.05194;100668.6;14.54
14/07/2020;05:00:00;0;0;91.15;0;117.24;63.36;7.22;84.16;0;99.3;-12.10972;-77.05194;100660.11;14.63
14/07/2020;06:00:00;0;0;92.75;0;117.37;62.46;7.23;96.5;0;99.3;-12.10972;-77.05194;100651.33;14.59
14/07/2020;07:00:00;0;0;103.66;0;97.58;60.48;7.29;99.85;0;99.3;-12.10972;-77.05194;100681.24;14.53
14/07/2020;08:00:00;0.41;0;104.42;0;73.63;37.44;7.29;94.29;0.03;99.3;-12.10972;-77.05194;100723.09;14.59
14/07/2020;09:00:00;0;0;94.83;0;45.19;19.54;7.27;97.31;0.19;99.3;-12.10972;-77.05194;100788.12;14.69
14/07/2020;10:00:00;6.48;0;85.01;0;24.96;10.26;7.28;95.46;0.4;99.3;-12.10972;-77.05194;100823.11;14.92
14/07/2020;11:00:00;0;0;75.62;0;27.48;9.33;7.33;96.41;0.64;99.2;-12.10972;-77.05194;100813.2;15.45
14/07/2020;12:00:00;0;0;66.14;0;12.42;4.66;7.55;101.5;0.84;96.3;-12.10972;-77.05194;100770.86;16.15
14/07/2020;13:00:00;0;0;68.26;0;24.51;10.03;7.57;98.4;1.02;94.15;-12.10972;-77.05194;100679.92;16.5
14/07/2020;14:00:00;0;0;67.5;0;28.02;12.05;7.71;103.16;1.01;91.62;-12.10972;-77.05194;100577.22;17.08
14/07/2020;15:00:00;0;0;84.22;0;27.61;9.29;7.44;106.86;0.64;94.13;-12.10972;-77.05194;100523.03;16.41
14/07/2020;16:00:00;0;0;89.87;0;37.23;12.99;7.43;101.59;0.43;93.59;-12.10972;-77.05194;100495.52;16.49
14/07/2020;17:00:00;0;0;89.81;0;32.47;10.17;7.28;101.23;0.19;95.86;-12.10972;-77.05194;100499.8;15.96
14/07/2020;18:00:00;0;0;97.53;0;40.39;13.08;7.24;105.98;0;98.06;-12.10972;-77.05194;100564.68;15.54
14/07/2020;19:00:00;0;0;103.07;0;59.44;20;7.27;103.57;0;99.3;-12.10972;-77.05194;100621.66;15.35
14/07/2020;20:00:00;0;0;99.21;0;64.76;20.88;7.29;101.14;0;99.3;-12.10972;-77.05194;100710.74;15.41
14/07/2020;21:00:00;0;0;91.98;0;55.99;14.39;7.25;98.75;0;99.3;-12.10972;-77.05194;100768.62;15.16
14/07/2020;22:00:00;0;0;91.36;0;67.29;17.42;7.25;93.95;0;99.3;-12.10972;-77.05194;100798.06;15.06
14/07/2020;23:00:00;0;0;84.03;0;55.38;12.53;7.23;82.99;0;99.3;-12.10972;-77.05194;100793.99;15.02
15/07/2020;00:00:00;0;0;82.47;0;56.05;12.51;7.21;85.91;0;99.3;-12.10972;-77.05194;100754.15;14.88
15/07/2020;01:00:00;0;0;80.94;0;52.18;12.97;7.22;95.08;0;99.3;-12.10972;-77.05194;100714.74;14.78
15/07/2020;02:00:00;0;0;80.57;0;49.15;11.58;7.22;88.25;0;99.3;-12.10972;-77.05194;100672.89;14.69
15/07/2020;03:00:00;0;0;79.98;0;50.21;10.93;7.22;84.58;0;99.3;-12.10972;-77.05194;100616.17;14.53
15/07/2020;04:00:00;0;0;78.75;0;47.86;11.41;7.24;80.15;0;99.3;-12.10972;-77.05194;100583.82;14.45
15/07/2020;05:00:00;0;0;79.48;0;45.3;11.78;7.25;80.45;0;99.3;-12.10972;-77.05194;100601.06;14.48
15/07/2020;06:00:00;0;0;86.76;0;37.25;9.26;7.25;96.87;0;99.3;-12.10972;-77.05194;100638.23;14.47
15/07/2020;07:00:00;0;0;96.12;0;51.16;10.43;7.29;97.41;0;99.3;-12.10972;-77.05194;100675.48;14.44
15/07/2020;08:00:00;0;0;96.8;0;49.9;10.04;7.31;94.81;0.03;99.3;-12.10972;-77.05194;100722.39;14.54
15/07/2020;09:00:00;0;0;89.09;0;32.16;7.41;7.35;94.43;0.25;99.3;-12.10972;-77.05194;100735.98;14.83
15/07/2020;10:00:00;0;0;78.59;0;14.97;4.77;7.34;99.65;0.38;99.3;-12.10972;-77.05194;100739.03;15.02
15/07/2020;11:00:00;0;0;71.42;0;9.7;2.7;7.36;94.71;0.56;98.9;-12.10972;-77.05194;100754.39;15.25
15/07/2020;12:00:00;0;0;63.01;0;18.31;3.83;7.44;93.6;0.82;96.39;-12.10972;-77.05194;100689.22;15.76
15/07/2020;13:00:00;0;0;64.64;0;8.7;2.85;7.56;96.53;0.82;95.79;-12.10972;-77.05194;100601.05;15.99
15/07/2020;14:00:00;0;0;70.78;0;11.01;4.04;7.49;96.28;0.68;97.33;-12.10972;-77.05194;100557.87;15.7
15/07/2020;15:00:00;0;0;72.7;0;10.12;3.57;7.46;97.99;0.58;97.18;-12.10972;-77.05194;100493.71;15.68
15/07/2020;16:00:00;5.82;0;85.29;0;17.29;5.47;7.35;96.92;0.26;97.55;-12.10972;-77.05194;100481.55;15.62
15/07/2020;17:00:00;0;0;93.08;0;34.72;8.59;7.28;100.68;0.08;98.89;-12.10972;-77.05194;100483.65;15.28
15/07/2020;18:00:00;0;0;100.3;0;61.23;16.15;7.3;103.06;0;99.3;-12.10972;-77.05194;100486.45;15.15
15/07/2020;19:00:00;0;0;105.89;0;74.87;22.9;7.31;94.68;0;99.3;-12.10972;-77.05194;100501.19;15.05
15/07/2020;20:00:00;0.97;0;100.55;0;65.25;16.98;7.32;97.73;0;99.3;-12.10972;-77.05194;100517.11;15.02
15/07/2020;21:00:00;0;0;96.07;0;62.35;14.71;7.3;101.34;0;99.3;-12.10972;-77.05194;100574.11;14.92
15/07/2020;22:00:00;0;0;94.45;0;55.34;11.26;7.28;93.53;0;99.3;-12.10972;-77.05194;100617.97;14.89
15/07/2020;23:00:00;0;0;85.48;0;55.59;10.17;7.24;90.95;0;99.3;-12.10972;-77.05194;100631.35;14.68
16/07/2020;00:00:00;0;0;81.06;0;61.79;11.17;7.23;91.24;0;99.3;-12.10972;-77.05194;100623.02;14.54
16/07/2020;01:00:00;0;0;78.12;0;47.47;9.71;7.21;94.31;0;99.3;-12.10972;-77.05194;100604.75;14.44
16/07/2020;02:00:00;0;0;77.65;0;46.21;9.39;7.23;77.52;0;99.3;-12.10972;-77.05194;100554.77;14.39
16/07/2020;03:00:00;0;0;77.57;0;50.45;11.42;7.24;84.68;0;99.3;-12.10972;-77.05194;100527.53;14.43
16/07/2020;04:00:00;0;0;77.72;0;42.39;9.14;7.24;75.08;0;99.3;-12.10972;-77.05194;100539.22;14.48
16/07/2020;05:00:00;0;0;78.82;0;77.42;13.4;7.22;80.43;0;99.3;-12.10972;-77.05194;100538.07;14.4
16/07/2020;06:00:00;0;0;79.18;0;59.47;11.72;7.23;86.86;0;99.3;-12.10972;-77.05194;100534.76;14.32
16/07/2020;07:00:00;0;0;91.16;0;60.23;13.05;7.27;93.73;0;99.3;-12.10972;-77.05194;100586.68;14.38
16/07/2020;08:00:00;0;0;88.34;0;43.03;11.19;7.33;97.27;0.07;99.25;-12.10972;-77.05194;100642.22;14.61
16/07/2020;09:00:00;6.85;0;84.14;0;20.15;7.72;7.37;94.93;0.3;97.8;-12.10972;-77.05194;100703.85;15.07
16/07/2020;10:00:00;0;0;74.63;0;22.33;7.79;7.31;100.27;0.44;97.93;-12.10972;-77.05194;100726.73;15.1
16/07/2020;11:00:00;0;0;69.56;0;28.58;8.19;7.31;98.36;0.48;97.95;-12.10972;-77.05194;100717.44;15.22
16/07/2020;12:00:00;0;0;61.37;0;32.65;8.61;7.42;94.97;0.7;93.46;-12.10972;-77.05194;100648.51;15.77
16/07/2020;13:00:00;0;0;63.11;0;19.58;6.51;7.55;98.81;1.01;91.8;-12.10972;-77.05194;100598.79;15.89
16/07/2020;14:00:00;0;0;52.18;0;17.53;5.78;7.65;99.24;1.14;89.17;-12.10972;-77.05194;100522.36;16.15
16/07/2020;15:00:00;0;0;72.12;0;32.55;8.61;7.54;97.1;0.67;90.57;-12.10972;-77.05194;100469.06;16.16
16/07/2020;16:00:00;0;0;88.34;0;27.4;8.51;7.27;93.38;0.28;95.12;-12.10972;-77.05194;100493.31;15.3
16/07/2020;17:00:00;0;0;90.84;0;28.59;8.87;7.24;101.9;0.16;96.99;-12.10972;-77.05194;100556.82;15.04
16/07/2020;18:00:00;4.92;0;99.62;0;32.16;9.31;7.28;95.32;0;98.38;-12.10972;-77.05194;100615.99;14.94
16/07/2020;19:00:00;0;0;102.31;0;39.45;10.65;7.29;93.12;0;99.04;-12.10972;-77.05194;100674.62;14.88
16/07/2020;20:00:00;0;0;93.45;0;36.91;10.27;7.27;96.47;0;98.85;-12.10972;-77.05194;100700.58;14.79
16/07/2020;21:00:00;0;0;88.14;0;36.94;10.08;7.25;96.52;0;98.01;-12.10972;-77.05194;100737.5;14.86
16/07/2020;22:00:00;0;0;82.88;0;31.76;10.12;7.24;95.21;0;96.64;-12.10972;-77.05194;100756.54;14.92
16/07/2020;23:00:00;0;0;77.41;0;31.47;9.79;7.23;75.56;0;94.31;-12.10972;-77.05194;100721.49;14.96
17/07/2020;00:00:00;0;0;79.63;0;26.18;10.23;7.23;77.22;0;94.17;-12.10972;-77.05194;100700.7;14.9
17/07/2020;01:00:00;0;0;81.95;0;24;10.25;7.25;65.61;0;92.71;-12.10972;-77.05194;100693.86;14.93
17/07/2020;02:00:00;0;0;81.75;0;23.97;11.15;7.26;65.12;0;92.22;-12.10972;-77.05194;100680.51;14.96
17/07/2020;03:00:00;0;0;82.33;0;21.96;10.35;7.26;76.04;0;91.92;-12.10972;-77.05194;100634.16;14.94
17/07/2020;04:00:00;0;0;82.27;0;21.58;9.07;7.26;65.11;0;91.69;-12.10972;-77.05194;100633.33;14.94
17/07/2020;05:00:00;0;0;84.52;0;27.4;9.96;7.26;76.12;0;91.17;-12.10972;-77.05194;100647.58;14.93
17/07/2020;06:00:00;0;0;87.5;0;27.47;9.84;7.25;94.69;0;90.71;-12.10972;-77.05194;100687.78;14.9
17/07/2020;07:00:00;0;0;100.77;0;28.32;11.14;7.3;92.14;0;91.18;-12.10972;-77.05194;100764.33;14.85
17/07/2020;08:00:00;0;0;100.98;0;22.6;10.73;7.33;95.5;0.06;91.4;-12.10972;-77.05194;100811.28;14.92
17/07/2020;09:00:00;0;0;93.34;0;27.65;9.77;7.35;96.5;0.28;90.07;-12.10972;-77.05194;100851.97;15.27
17/07/2020;10:00:00;0.26;0;83.51;0;27.5;9.59;7.44;98.68;0.53;86.51;-12.10972;-77.05194;100867.4;16.04
17/07/2020;11:00:00;0;0;61.31;0;20.68;7.82;7.65;105.8;0.94;80.38;-12.10972;-77.05194;100827.05;16.88
17/07/2020;12:00:00;0;0;30.5;0;12.31;6.05;8.04;96.6;1.81;76.31;-12.10972;-77.05194;100775.4;17.49
17/07/2020;13:00:00;0;0;10.06;6.16;11;4.39;8.21;95.93;3.05;75.34;-12.10972;-77.05194;100714.66;17.87
17/07/2020;14:00:00;0;0;3.86;7.65;8.99;3.93;8.16;96.03;3.05;73.21;-12.10972;-77.05194;100641.89;18.29
17/07/2020;15:00:00;0;0;24.32;6.13;8.32;3.77;8.04;101.69;1.57;73.67;-12.10972;-77.05194;100554.88;18.16
17/07/2020;16:00:00;0;0;59.18;0.17;8.98;3.84;7.91;101.04;0.76;75.61;-12.10972;-77.05194;100545.62;17.89
17/07/2020;17:00:00;1095.16;0;96.53;0;12;4.58;7.78;96.93;0.31;77.16;-12.10972;-77.05194;100609.5;17.93
17/07/2020;18:00:00;138.98;0;133.93;0;16.35;5.76;7.34;96.79;0.05;86.04;-12.10972;-77.05194;100692.28;16.41
17/07/2020;19:00:00;0;0;134.69;0;22.7;6.98;7.23;95.2;0;89.61;-12.10972;-77.05194;100755.37;15.84
17/07/2020;20:00:00;0;0;126.95;0;27.76;8.72;7.23;94.27;0;90.01;-12.10972;-77.05194;100778.03;15.82
17/07/2020;21:00:00;3.92;0;119.89;0;50.42;12.59;7.24;92.03;0;88.9;-12.10972;-77.05194;100772.3;15.87
17/07/2020;22:00:00;0;0;117;0;67.39;18.79;7.2;99.48;0;90.95;-12.10972;-77.05194;100771.78;15.65
17/07/2020;23:00:00;0;0;100.41;0;79.64;28.51;7.16;82.48;0;91.26;-12.10972;-77.05194;100760.46;15.54
18/07/2020;00:00:00;0;0;90.74;0;74.39;27.19;7.17;86.25;0;90.9;-12.10972;-77.05194;100752.33;15.7
18/07/2020;01:00:00;0;0;83.17;0;68.23;21.31;7.19;69.76;0;91.89;-12.10972;-77.05194;100735.58;15.76
18/07/2020;02:00:00;0;0;79.66;0;53;18.36;7.18;79.1;0;91.98;-12.10972;-77.05194;100677.49;15.66
18/07/2020;03:00:00;0;0;80.84;0;55.72;24.42;7.2;78.29;0;90.61;-12.10972;-77.05194;100632.86;15.61
